record_id,user_id,activity_timestamp,weight,height,country_of_residence,dish_name,meal_type,ingredient_list,substitutions_list,substitutions_made,carbon_footprint_original,portion_size,hunger_rating,meal_rating,geo_location
rec_01412,Diet Dani,2024-11-09 13:22:43,80.7,169.9,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.8977, 12.497)"
rec_01512,Travel Terry,2024-11-10 07:32:10,75.9,181.3,Japan,Miso Soup,Breakfast,"['rice', 'pepper', 'beef']","[None, None, 'seitan']",0,"[0.74, 4.9, 0.89]","[50, 135, 247]",3,3,"(40.693, -74.0224)"
rec_00609,Fit Felix,2024-11-11 13:05:51,72.3,177.2,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3836, 4.8977)"
rec_01756,Travel Terry,2024-11-11 13:33:47,77.4,178.7,Japan,Simple Pasta,Lunch,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",1,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,4,"(-33.8797, 151.1938)"
rec_01381,Diet Dani,2024-11-11 18:34:57,79.1,169.6,Italy,Smoothie Bowl,Dinner,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.8894, 12.4796)"
rec_00152,Hardcore Henrietta,2024-11-12 09:30:17,80.3,165.4,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",5,5,"(52.536, 13.4075)"
rec_00289,Hardcore Henrietta,2024-11-12 09:35:55,75.3,173.1,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,4,"(52.5204, 13.4169)"
rec_01260,Diet Dani,2024-11-12 09:50:49,81.6,171.8,Italy,Zucchini Noodles,Breakfast,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.8848, 12.516)"
rec_01083,Budget Billie,2024-11-12 12:04:43,60.2,163.2,India,Ramen with Veggies,Lunch,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,3,"(12.9617, 77.6105)"
rec_01432,Diet Dani,2024-11-12 12:21:45,79.5,168.4,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",4,4,"(41.8991, 12.4805)"
rec_01755,Travel Terry,2024-11-12 12:40:07,79.9,179.9,Japan,Vegan Pad Thai,Lunch,"['pepper', 'egg', 'fish', 'tomato']","[None, 'flax egg', 'tempeh', None]",1,"[1.19, 4.1, 2.36, 1.6]","[273, 59, 269, 170]",4,4,"(35.6761, 139.6765)"
rec_01253,Diet Dani,2024-11-12 18:00:55,80.6,171.8,Italy,Grilled Chicken Salad,Dinner,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.9023, 12.5159)"
rec_01652,Travel Terry,2024-11-13 09:53:06,77.0,179.5,Japan,Stir-fried Rice,Breakfast,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",1,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,4,"(-33.8532, 151.1958)"
rec_00792,Vegan Vera,2024-11-14 09:55:51,57.5,169.0,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3218, 18.086)"
rec_01198,Diet Dani,2024-11-14 13:01:12,79.0,168.2,Italy,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.9071, 12.5111)"
rec_01133,Budget Billie,2024-11-14 13:40:55,60.5,163.6,India,Simple Pasta,Lunch,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,3,"(12.9538, 77.5801)"
rec_01813,Travel Terry,2024-11-14 19:18:13,79.2,178.2,Japan,Mushroom Risotto,Dinner,"['tofu', 'onion', 'quinoa']","[None, None, None]",0,"[1.88, 4.93, 4.05]","[54, 78, 287]",4,3,"(35.6825, 139.6902)"
rec_00887,Vegan Vera,2024-11-16 18:52:03,57.7,165.2,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",1,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.311, 18.0626)"
rec_00070,Hardcore Henrietta,2024-11-16 19:05:37,82.2,171.6,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5262, 13.4115)"
rec_01027,Budget Billie,2024-11-16 20:19:36,61.9,165.9,India,Stir-fried Rice,Dinner,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",1,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",4,3,"(12.9745, 77.6051)"
rec_00999,Budget Billie,2024-11-17 12:30:59,61.4,163.6,India,Ramen with Veggies,Lunch,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,4,"(12.9542, 77.5758)"
rec_00132,Hardcore Henrietta,2024-11-17 18:41:55,78.8,165.8,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,5,"(52.5212, 13.4141)"
rec_00925,Budget Billie,2024-11-17 20:31:31,61.8,166.5,India,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,4,"(12.9708, 77.5785)"
rec_01279,Diet Dani,2024-11-17 20:50:46,79.0,169.6,Italy,Grilled Chicken Salad,Dinner,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.8852, 12.4848)"
rec_01276,Diet Dani,2024-11-19 07:42:21,79.6,171.7,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.9208, 12.4999)"
rec_01750,Travel Terry,2024-11-19 08:12:42,80.0,178.7,Japan,Vegan Pancakes,Breakfast,"['pepper', 'salt', 'cheese', 'onion']","[None, None, 'vegan cheese', None]",0,"[1.39, 2.49, 4.54, 4.25]","[102, 225, 212, 268]",5,4,"(35.6707, 139.7)"
rec_01555,Travel Terry,2024-11-19 18:24:14,79.8,179.6,Japan,Smoothie Bowl,Dinner,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",4,4,"(40.7073, -74.0236)"
rec_01738,Travel Terry,2024-11-20 07:12:57,75.7,178.3,Japan,Chickpea Curry,Breakfast,"['salt', 'rice', 'broccoli', 'quinoa', 'milk', 'fish']","[None, None, None, None, 'almond milk', 'tempeh']",1,"[2.76, 3.77, 0.38, 2.96, 2.56, 4.28]","[125, 105, 297, 64, 198, 238]",4,3,"(35.6835, 139.6767)"
rec_00906,Budget Billie,2024-11-20 07:38:30,60.9,165.2,India,Ramen with Veggies,Breakfast,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,3,"(12.9594, 77.5976)"
rec_00024,Hardcore Henrietta,2024-11-20 12:17:49,78.8,174.2,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",3,5,"(52.5203, 13.4178)"
rec_00759,Vegan Vera,2024-11-20 20:29:32,55.8,166.1,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(59.3181, 18.0769)"
rec_00299,Hardcore Henrietta,2024-11-20 20:49:27,83.4,167.1,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",5,4,"(52.5062, 13.4034)"
rec_01795,Travel Terry,2024-11-21 07:28:49,78.9,181.0,Japan,Tofu Tacos,Breakfast,"['pasta', 'spinach', 'rice', 'tofu', 'egg']","[None, None, None, None, 'flax egg']",1,"[3.78, 4.22, 1.46, 3.91, 2.47]","[240, 270, 171, 165, 116]",4,3,"(-33.8642, 151.2274)"
rec_01286,Diet Dani,2024-11-22 12:18:17,79.8,169.2,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.9133, 12.479)"
rec_01645,Travel Terry,2024-11-22 20:39:57,75.9,180.2,Japan,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",1,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,3,"(35.6888, 139.7077)"
rec_01395,Diet Dani,2024-11-23 18:51:20,81.8,168.5,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.8964, 12.4778)"
rec_00217,Hardcore Henrietta,2024-11-24 09:15:40,77.8,166.4,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5153, 13.4135)"
rec_00630,Fit Felix,2024-11-24 18:03:17,72.3,176.8,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3633, 4.8975)"
rec_01479,Diet Dani,2024-11-24 19:14:27,78.8,169.0,Italy,Grilled Chicken Salad,Dinner,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9129, 12.4783)"
rec_00480,Fit Felix,2024-11-25 09:10:50,72.3,175.9,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",4,4,"(52.3707, 4.9062)"
rec_00543,Fit Felix,2024-11-25 13:53:46,74.8,179.5,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3676, 4.8889)"
rec_01400,Diet Dani,2024-11-25 20:15:26,80.5,168.2,Italy,Grilled Chicken Salad,Dinner,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.9013, 12.4774)"
rec_01491,Diet Dani,2024-11-26 09:38:03,80.3,170.1,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",4,4,"(41.9109, 12.5099)"
rec_00597,Fit Felix,2024-11-26 14:50:39,70.7,177.0,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,3,"(52.3789, 4.9003)"
rec_01883,Travel Terry,2024-11-26 18:41:40,75.0,178.2,Japan,Jackfruit Tacos,Dinner,"['beef', 'yogurt', 'pork', 'broccoli']","['seitan', 'coconut yogurt', 'jackfruit', None]",1,"[4.89, 2.71, 0.72, 3.33]","[237, 174, 258, 67]",4,3,"(48.871, 2.3557)"
rec_00603,Fit Felix,2024-11-27 08:13:28,74.1,175.4,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.37, 4.9153)"
rec_00943,Budget Billie,2024-11-28 14:41:10,61.5,164.1,India,Simple Pasta,Lunch,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",1,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,3,"(12.9762, 77.6032)"
rec_00225,Hardcore Henrietta,2024-11-28 14:50:22,78.2,172.1,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",3,4,"(52.5123, 13.4125)"
rec_00348,Hardcore Henrietta,2024-11-28 19:39:18,81.7,169.9,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",5,4,"(52.5256, 13.4221)"
rec_00478,Fit Felix,2024-11-29 07:30:37,71.2,177.1,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3847, 4.9023)"
rec_00566,Fit Felix,2024-11-29 09:13:37,70.8,177.5,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",4,4,"(52.3548, 4.9209)"
rec_00273,Hardcore Henrietta,2024-11-29 19:58:31,83.6,173.8,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5105, 13.3976)"
rec_00615,Fit Felix,2024-11-30 08:24:52,71.5,175.5,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3715, 4.8936)"
rec_00743,Vegan Vera,2024-11-30 14:51:17,57.4,166.9,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,5,"(59.3158, 18.0627)"
rec_01763,Travel Terry,2024-11-30 18:18:54,79.8,180.6,Japan,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",1,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",4,4,"(48.8597, 2.3437)"
rec_01636,Travel Terry,2024-12-01 12:48:37,77.1,180.0,Japan,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",4,4,"(35.6819, 139.6839)"
rec_01787,Travel Terry,2024-12-02 07:52:24,77.5,180.2,Japan,Tofu Stir-Fry,Breakfast,"['pasta', 'spinach', 'tofu', 'fish', 'yogurt']","[None, None, None, 'tempeh', 'coconut yogurt']",1,"[2.81, 2.98, 0.14, 3.57, 0.39]","[107, 66, 136, 55, 200]",4,3,"(40.6952, -73.9928)"
rec_01251,Diet Dani,2024-12-02 20:02:23,80.9,169.2,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.8841, 12.5105)"
rec_01570,Travel Terry,2024-12-03 08:56:57,76.8,181.9,Japan,Tofu Tacos,Breakfast,"['pasta', 'spinach', 'rice', 'tofu', 'egg']","[None, None, None, None, 'flax egg']",0,"[3.78, 4.22, 1.46, 3.91, 2.47]","[240, 270, 171, 165, 116]",4,4,"(-33.8689, 151.1938)"
rec_01824,Travel Terry,2024-12-03 13:08:43,79.8,179.4,Japan,Jackfruit Tacos,Lunch,"['beef', 'yogurt', 'pork', 'broccoli']","['seitan', 'coconut yogurt', 'jackfruit', None]",0,"[4.89, 2.71, 0.72, 3.33]","[237, 174, 258, 67]",4,3,"(48.8513, 2.3441)"
rec_01244,Diet Dani,2024-12-03 14:41:09,80.9,168.6,Italy,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.8881, 12.5157)"
rec_00489,Fit Felix,2024-12-04 09:43:27,73.8,178.8,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.367, 4.9052)"
rec_01347,Diet Dani,2024-12-04 20:08:42,80.7,171.6,Italy,Smoothie Bowl,Dinner,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,3,"(41.922, 12.5095)"
rec_01005,Budget Billie,2024-12-05 08:48:15,58.4,165.6,India,Ramen with Veggies,Breakfast,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,4,"(12.9648, 77.5926)"
rec_00797,Vegan Vera,2024-12-05 13:06:05,55.5,167.3,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",4,5,"(59.3252, 18.0659)"
rec_01546,Travel Terry,2024-12-05 14:17:21,79.7,180.0,Japan,Vegan Wrap,Lunch,"['broccoli', 'tofu', 'yogurt', 'quinoa', 'mushroom', 'milk']","[None, None, 'coconut yogurt', None, None, 'almond milk']",0,"[3.43, 2.08, 0.91, 2.39, 0.73, 3.15]","[161, 174, 57, 149, 136, 221]",4,4,"(35.6901, 139.6784)"
rec_00159,Hardcore Henrietta,2024-12-06 07:36:33,77.9,168.9,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.512, 13.4047)"
rec_01563,Travel Terry,2024-12-06 20:21:12,79.0,179.1,Japan,Grilled Veggie Skewers,Dinner,"['chicken', 'fish', 'pepper', 'egg', 'broccoli']","['tofu', 'tempeh', None, 'flax egg', None]",1,"[3.67, 1.64, 3.07, 2.61, 1.99]","[59, 77, 202, 161, 138]",4,4,"(35.7038, 139.6874)"
rec_01079,Budget Billie,2024-12-07 13:47:16,60.1,164.6,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",5,3,"(12.9621, 77.5894)"
rec_01047,Budget Billie,2024-12-08 12:20:42,60.5,164.2,India,Ramen with Veggies,Lunch,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",5,3,"(12.9555, 77.5943)"
rec_01090,Budget Billie,2024-12-09 09:23:54,58.0,164.5,India,Ramen with Veggies,Breakfast,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",1,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,4,"(12.9715, 77.596)"
rec_01016,Budget Billie,2024-12-09 14:56:28,59.2,163.0,India,Simple Pasta,Lunch,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,4,"(12.9762, 77.5929)"
rec_01882,Travel Terry,2024-12-10 09:25:03,79.1,181.6,Japan,Vegan Fajitas,Breakfast,"['tomato', 'mushroom', 'chicken']","[None, None, 'tofu']",1,"[0.76, 2.36, 0.35]","[71, 214, 159]",4,3,"(35.6853, 139.6891)"
rec_00258,Hardcore Henrietta,2024-12-10 13:09:20,77.0,169.1,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5133, 13.4245)"
rec_01011,Budget Billie,2024-12-10 20:54:52,59.4,164.8,India,Ramen with Veggies,Dinner,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,3,"(12.9597, 77.6012)"
rec_00314,Hardcore Henrietta,2024-12-11 08:24:30,78.7,165.4,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5259, 13.3891)"
rec_00141,Hardcore Henrietta,2024-12-11 08:58:00,81.7,167.2,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,5,"(52.5299, 13.4152)"
rec_00349,Hardcore Henrietta,2024-12-11 12:10:21,79.2,171.1,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,5,"(52.5107, 13.4108)"
rec_00001,Hardcore Henrietta,2024-12-11 13:25:45,80.8,174.3,Germany,Beef Stir-Fry,Lunch,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,4,"(52.5097, 13.4129)"
rec_00667,Vegan Vera,2024-12-12 19:48:35,55.3,168.6,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",1,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",2,5,"(59.3295, 18.0798)"
rec_00239,Hardcore Henrietta,2024-12-13 07:05:24,81.3,173.3,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,4,"(52.5208, 13.4217)"
rec_00532,Fit Felix,2024-12-13 12:55:19,71.2,178.2,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3491, 4.9104)"
rec_00641,Fit Felix,2024-12-13 19:14:58,71.6,175.5,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3726, 4.8937)"
rec_01159,Diet Dani,2024-12-14 08:14:15,81.3,169.8,Italy,Zucchini Noodles,Breakfast,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.9085, 12.5043)"
rec_00249,Hardcore Henrietta,2024-12-14 09:11:38,82.8,172.7,Germany,Beef Stir-Fry,Breakfast,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,5,"(52.5377, 13.4135)"
rec_00291,Hardcore Henrietta,2024-12-14 20:45:41,82.8,173.7,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,4,"(52.5079, 13.414)"
rec_00643,Fit Felix,2024-12-15 13:02:01,70.7,177.2,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3581, 4.8911)"
